frame_id,bytes,schedule_lag_ms,read_ms,hash_ms,commit_ms,acquisition_ms
55,1973488,0.020522,0.569404,2.289450,2.870871,5.729725
56,1971712,0.031545,0.759025,2.269969,3.323067,6.352061
57,1970080,0.029990,0.818923,2.956013,4.388443,8.163379
58,1966864,0.023937,0.749066,2.321642,2.974949,6.045657
59,1963248,0.039615,0.979559,2.423778,3.347328,6.750665
60,1961104,0.114367,0.859976,2.558697,5.493295,8.911968
61,1954576,0.090673,0.492949,2.378888,2.868252,5.740089
62,1947712,0.172520,0.874806,2.541245,4.542832,7.958883
63,1931136,0.097039,0.757735,2.267320,3.334386,6.359441
64,1935008,0.094156,0.859905,2.562956,3.344558,6.767419
65,1936816,0.026434,0.765774,2.489366,3.204170,6.459310
66,1939184,0.027096,0.800237,2.500139,3.172182,6.472558
67,1937856,0.027607,0.828199,2.505244,3.214194,6.547637
68,1937296,0.026848,0.808300,2.573739,3.080998,6.463037
69,1937552,0.028024,0.833538,2.648836,2.922915,6.405289
70,1932688,0.024523,0.769414,2.417696,3.201388,6.388498
71,1927872,0.085010,0.954325,2.748162,3.114980,6.817467
72,1924512,0.101361,0.831889,2.630574,3.390879,6.853342
73,1920576,0.106701,0.748203,2.508721,3.124712,6.381636
74,1915952,0.084483,0.635457,2.478619,3.208260,6.322336
75,1904848,0.113288,0.864093,2.694887,3.363157,6.922137
76,1899872,0.107073,0.806741,2.563784,3.557779,6.928304
77,1890784,0.104399,0.841919,2.497364,4.889557,8.228840
78,1879648,0.107152,0.943976,2.508455,3.710234,7.162665
79,1879120,0.101308,0.829806,2.448124,3.332665,6.610595
80,1878592,0.095366,0.842712,2.539237,3.189452,6.571401
81,1883840,0.104035,0.739002,2.154422,3.032722,5.926146
82,1887632,0.106879,0.829742,2.488967,3.106547,6.425256
83,1897168,0.088164,0.846337,2.603036,3.489264,6.938637
84,1909616,0.113501,0.849223,2.473476,3.540214,6.862913
85,1906000,0.100304,0.833268,2.734859,3.431512,6.999639
86,1909632,0.095290,0.855434,2.588542,3.776625,7.220601
87,1917040,0.112119,0.856541,2.592879,3.363949,6.813369
88,1921072,0.102645,0.656609,2.570604,2.973493,6.200706
89,1928784,0.028810,0.772545,3.032346,3.328295,7.133186
90,1935440,0.025519,1.003630,2.198224,3.164954,6.366808
91,1941328,0.093473,0.513024,2.238803,3.504987,6.256814
92,1944000,0.021392,0.741882,2.288430,2.837933,5.868245
93,1945520,0.035762,0.783020,2.509999,3.204175,6.497194
94,1945888,0.036864,0.864369,2.573442,3.322892,6.760703
95,1946736,0.032884,0.853117,2.771271,4.587662,8.212050
96,1948160,0.034844,0.866409,2.623549,3.392556,6.882514
97,1951216,0.033156,0.823909,2.629831,3.318228,6.771968
98,1955744,0.120340,0.863289,1.821247,3.756273,6.440809
99,1959872,0.022038,0.550332,2.644345,2.689148,5.883825
100,1962928,0.025629,1.761815,2.258808,3.057531,7.078154
101,1962576,0.140559,1.958478,1.817818,3.435831,7.212127
102,1964624,0.031812,2.032199,1.724876,3.134705,6.891780
103,1966192,0.035894,2.057561,1.919884,2.831905,6.809350
104,1968128,0.033929,2.122588,2.108593,2.668959,6.900140
105,1971392,0.030040,1.871387,2.180479,2.857300,6.909166
106,1970832,0.128646,2.179728,2.261991,3.661101,8.102820
107,1971904,0.116769,2.014070,1.775179,3.644277,7.433526
108,1970336,0.113709,2.235472,2.049200,3.279330,7.564002
109,1971072,0.137410,2.144464,1.808291,3.303878,7.256633
110,1970752,0.102148,2.456573,2.348598,3.127515,7.932686
111,1970560,0.025298,2.062482,1.856092,3.447853,7.366427
112,1968416,0.131011,2.179087,2.130234,4.600557,8.909878
113,1963680,0.091983,2.359521,2.345281,3.057514,7.762316
114,1961936,0.134540,2.545893,2.563224,3.263486,8.372603
115,1962208,0.072317,2.069057,2.562372,2.964369,7.595798
116,1961232,0.025400,1.944343,2.588917,2.784320,7.317580
117,1958528,0.027325,2.005382,2.619158,2.687245,7.311785
118,1951904,0.021338,2.022877,2.614736,2.884949,7.522562
119,1946880,0.025194,1.757086,2.271430,2.364425,6.392941
120,1943104,0.030211,2.020990,2.548418,2.929717,7.499125
121,1945472,0.030375,2.100271,2.565129,2.857935,7.523335
122,1943216,0.027086,1.992053,2.564757,3.060550,7.617360
123,1944432,0.032491,2.121922,2.467079,3.081255,7.670256
124,1946400,0.029999,1.893859,2.329719,2.289642,6.513220
125,1945648,0.027629,1.919209,2.502250,2.744923,7.166382
126,1944464,0.035123,1.898284,2.455028,3.341195,7.694507
127,1933904,0.102476,1.988424,2.323957,2.489454,6.801835
128,1924816,0.050030,2.972220,2.619146,2.999994,8.591360
129,1901616,0.027888,1.605839,2.489929,4.187679,8.283447
130,1889232,0.030101,1.803697,2.255173,3.063928,7.122798
131,1871648,0.019192,1.621516,2.161677,2.719809,6.503002
132,1845200,0.097371,2.082787,2.127091,2.722560,6.932438
133,1835728,0.114451,1.969865,2.084311,2.875546,6.929722
134,1843472,0.082920,2.060500,2.249762,2.393628,6.703890
135,1831392,0.086659,1.854746,2.286545,2.552510,6.693801
136,1831664,0.213179,2.093642,2.356812,3.072061,7.522515
137,1854672,0.025448,2.065973,2.432210,2.754371,7.252554
138,1881552,0.024210,1.862440,2.033830,3.314425,7.210695
139,1902544,0.033956,1.593556,2.260993,2.208828,6.063377
140,1916688,0.031580,2.057543,2.441892,2.563948,7.063383
141,1935696,0.025293,2.321174,2.551384,4.435603,9.308161
142,1943952,0.127286,2.462064,2.436495,3.026067,7.924626
143,1949056,0.102156,1.994703,2.094395,2.844904,6.934002
144,1942864,0.130111,2.353251,2.487344,2.902072,7.742667
145,1940048,0.024474,1.864145,2.599170,2.852338,7.315653
146,1935152,0.086085,2.345365,2.208924,3.154512,7.708801
147,1932080,0.108847,2.295027,2.346713,4.884232,9.525972
148,1937008,0.035536,2.296627,2.599454,3.046652,7.942733
149,1949600,0.113029,2.144331,2.237679,3.078515,7.460525
150,1955616,0.092210,2.250870,2.401075,3.130689,7.782634
151,1951728,0.092069,2.421763,2.519252,4.250584,9.191599
152,1958368,0.122803,2.310357,2.320652,3.139244,7.770253
153,1965328,0.125731,2.290276,2.400027,2.531906,7.222209
154,1975760,0.090128,2.257136,2.491170,3.309968,8.058274
155,1992032,0.117609,2.449208,2.172426,3.253975,7.875609
156,2006192,0.108051,2.366375,1.769785,5.586884,9.723044
157,2014576,0.033381,3.422964,2.104076,4.610962,10.138002
158,2016784,0.136408,2.415996,2.312790,5.399712,10.128498
159,2018992,0.124914,2.491305,1.973627,4.136540,8.601472
160,2020608,0.019983,2.849694,2.386344,4.059873,9.295911
161,2018768,0.097079,1.987979,2.406110,5.996938,10.391027
162,2018672,0.098864,2.970905,2.573245,4.269521,9.813671
163,2017392,0.123168,3.134877,2.191798,3.802041,9.128716
164,2014064,0.099214,3.041876,2.328916,5.744852,11.115644
165,2006768,0.021807,2.687152,2.593775,2.813272,8.094199
166,1999792,0.017703,1.707672,2.513280,2.901852,7.122804
167,1978016,0.108389,2.167854,2.525335,3.128918,7.822107
168,1960512,0.107075,2.274308,2.398850,3.210853,7.884011
169,1942304,0.025786,1.789097,2.341808,3.121451,7.252356
170,1930784,0.024651,1.842743,2.313453,2.751008,6.907204
171,1913456,0.102640,2.372076,2.410576,4.738276,9.520928
172,1893504,0.091561,2.184092,2.224531,2.915048,7.323671
173,1871888,0.077675,1.927424,2.230487,3.070036,7.227947
174,1861344,0.093680,1.917004,2.310717,3.147534,7.375255
175,1841696,0.086792,2.145615,2.165682,2.714494,7.025791
176,1822736,0.102415,2.104827,2.270630,2.510674,6.886131
177,1798336,0.162285,2.355588,1.958470,2.927413,7.241471
178,1793536,0.111204,2.213012,2.137864,2.979779,7.330655
179,1791232,0.024151,1.956953,2.244874,2.219314,6.421141
180,1790096,0.017272,1.682305,2.306114,2.293260,6.281679
181,1805632,0.019858,1.786818,2.262803,3.588914,7.638535
182,1834832,0.025011,2.042282,2.311949,2.904344,7.258575
183,1864144,0.088266,2.173514,2.198828,2.639996,7.012338
184,1879616,0.111730,2.372764,2.385449,3.035011,7.793224
185,1901024,0.110067,2.094102,2.249257,2.804163,7.147522
186,1913856,0.111175,2.296964,2.508316,3.096844,7.902124
187,1936752,0.135412,2.287084,2.286262,2.940561,7.513907
188,1949104,0.025132,1.974437,2.466833,2.865075,7.306345
189,1962560,0.032860,2.343653,2.478909,3.067329,7.889891
190,1970784,0.098064,2.469719,2.423494,2.971407,7.864620
191,1970560,0.024758,1.935506,2.261306,2.844187,7.040999
192,1975824,0.111983,2.421478,2.529077,2.926369,7.876924
193,1979120,0.088989,2.100460,2.243389,2.703675,7.047524
194,1980880,0.092721,2.460996,2.614988,3.143023,8.219007
195,1979152,0.107331,2.135034,2.480308,2.923235,7.538577
196,1972416,0.085054,2.230113,2.419962,2.461039,7.111114
197,1970944,0.023552,2.061434,2.533412,2.850809,7.445655
198,1968544,0.022545,2.140163,2.483687,4.314031,8.937881
199,1966624,0.096874,2.130693,2.393444,2.628547,7.152684
200,1962416,0.121715,1.753771,2.308511,2.943915,7.006197
201,1957328,0.106283,2.409314,2.497987,2.690247,7.597548
202,1960016,0.033848,2.345351,2.469699,3.000771,7.815821
203,1965840,0.088831,2.093410,2.393435,2.426913,6.913758
204,1971312,0.031896,1.977333,2.518705,3.082135,7.578173
205,1972880,0.031411,2.030903,2.534278,2.330440,6.895621
206,1972160,0.026256,1.701398,2.408782,2.832376,6.942556
207,1967472,0.112747,2.409230,2.155971,3.298574,7.863775
208,1968976,0.209936,2.384447,2.024621,3.034901,7.443969
209,1960944,0.032313,1.892276,2.426130,2.963148,7.281554
210,1952432,0.023324,2.073162,2.342139,2.652040,7.067341
211,1946864,0.033215,2.027389,2.419036,3.025752,7.472177
212,1942176,0.098548,2.051890,2.481475,2.449736,6.983101
213,1938016,0.023444,2.225184,2.626827,3.002719,7.854730
214,1935824,0.022329,2.042858,2.602816,2.583588,7.229262
215,1931552,0.102221,2.452620,2.679677,4.784731,9.917028
216,1927008,0.036666,2.187146,1.782999,3.503461,7.473606
217,1920176,0.098084,2.313795,1.818721,3.506250,7.638766
218,1917728,0.086948,2.027366,1.731844,2.989000,6.748210
219,1913328,0.096999,1.999274,2.248565,2.897272,7.145111
220,1910912,0.105692,2.288127,2.126427,3.214194,7.628748
221,1916320,0.095577,2.465771,2.329621,3.083915,7.879307
222,1918032,0.122852,2.224258,2.436422,3.189773,7.850453
223,1917696,0.089549,1.954657,2.275307,2.667610,6.897574
224,1914928,0.123605,2.435955,2.237792,3.148339,7.822086
225,1915712,0.122606,2.190222,2.260818,2.722454,7.173494
226,1906256,0.098747,2.033190,2.149205,2.921650,7.104045
227,1899552,0.088533,2.573869,2.504317,3.149307,8.227493
228,1911104,0.082858,2.359255,2.318413,3.228224,7.905892
229,1915120,0.089843,2.316668,2.525347,3.046490,7.888505
230,1911632,0.086444,2.202409,2.321571,4.661600,9.185580
231,1915056,0.023574,2.056418,2.538068,2.847576,7.442062
232,1924752,0.105028,2.472447,2.047741,3.310434,7.830622
233,1928400,0.124024,2.148820,2.442501,3.100577,7.691898
234,1921280,0.110461,2.025157,2.212043,2.735456,6.972656
235,1913664,0.086381,2.052899,2.375642,2.997887,7.426428
236,1917968,0.131801,2.232709,2.347555,3.700020,8.280284
237,1922400,0.122595,2.533836,2.417534,3.197485,8.148855
238,1922160,0.100790,2.348656,2.478885,3.308624,8.136165
239,1919216,0.083611,2.043615,2.399729,3.175877,7.619221
240,1909248,0.020950,1.790182,2.437987,3.221614,7.449783
241,1891488,0.101804,2.393799,2.076052,3.127737,7.597588
242,1885776,0.097728,2.181769,2.161885,2.499710,6.843364
243,1879456,0.128502,2.079055,2.115039,2.551634,6.745728
244,1870512,0.016360,1.657220,2.413840,2.361868,6.432928
245,1846368,0.029857,2.050504,2.222887,2.371991,6.645382
246,1821040,0.029103,1.959240,2.340358,3.374451,7.674049
247,1819744,0.029320,2.018108,2.506149,2.842006,7.366263
248,1827120,0.038805,1.785051,2.067015,3.113408,6.965474
249,1837840,0.082535,1.662098,2.163640,3.218352,7.044090
250,1865328,0.106167,2.304429,2.271274,4.930935,9.506638
251,1874592,0.164170,2.263396,2.411981,4.081354,8.756731
252,1867424,0.024488,1.862251,2.343726,2.965087,7.171064
253,1866848,0.106250,2.271919,2.205852,3.046604,7.524375
254,1886048,0.114242,2.311857,2.288849,3.192470,7.793176
255,1909664,0.122832,2.418458,2.491875,2.680706,7.591039
256,1913680,0.105663,2.012827,2.228622,2.761202,7.002651
257,1929632,0.096680,2.290654,2.180156,2.979795,7.450605
258,1961776,0.110042,2.614554,2.434123,3.097850,8.146527
259,1986880,0.095618,2.313246,2.327920,2.732631,7.373797
260,1996416,0.028685,2.119174,2.278045,4.417601,8.814820
261,2006864,0.086514,2.483882,2.661690,3.211055,8.356627
262,2014944,0.024475,2.146479,2.478339,3.764743,8.389561
263,2020688,0.097720,2.831491,2.599697,3.969697,9.400885
264,2021232,0.093038,3.218651,2.510691,4.439919,10.169261
265,2016816,0.087190,3.259412,2.656287,4.260623,10.176322
266,2018688,0.026895,2.986911,2.516805,3.995303,9.499019
267,2018608,0.031936,2.948210,2.611086,4.293550,9.852846
268,2014256,0.118813,3.245973,2.595840,5.834182,11.675995
269,2010960,0.094567,3.329347,2.638311,4.096479,10.064137
270,2008256,0.020356,2.678249,2.382017,4.877855,9.938121
271,2001008,0.022586,1.982766,2.542528,4.001434,8.526728
272,1989776,0.021303,1.928166,2.619187,2.835110,7.382463
273,1978720,0.100850,2.503647,1.893237,3.435253,7.832137
274,1985376,0.119664,2.281884,2.504339,3.144768,7.930991
275,1984096,0.096036,2.457417,2.380688,2.929796,7.767901
276,1965552,0.028326,2.002905,2.539594,3.025201,7.567700
277,1953504,0.032816,2.177219,2.395683,2.543473,7.116375
278,1943488,0.029121,2.131541,2.435504,3.123614,7.690659
279,1920608,0.034399,1.991745,2.468842,2.816791,7.277378
280,1899760,0.031496,1.981447,2.487659,3.947670,8.416776
281,1873664,0.025173,1.815189,2.234174,2.773700,6.823063
282,1852704,0.103609,2.450830,2.306573,2.984392,7.741795
283,1850512,0.085876,2.312862,2.620185,3.166940,8.099987
284,1856960,0.131231,2.315825,2.409527,2.983139,7.708491
285,1862464,0.040681,2.187952,2.483891,2.767705,7.439548
286,1843072,0.027723,2.145543,1.810078,3.613722,7.569343
287,1806624,0.027164,2.185936,1.617721,3.152735,6.956392
288,1759040,0.033970,1.941558,1.534136,3.025376,6.501070
289,1735504,0.039258,2.252136,1.532561,4.997495,8.782192
290,1724304,0.147356,2.267214,2.073372,3.119604,7.460190
291,1743920,0.024100,1.923168,2.088592,2.986865,6.998625
292,1745360,0.033732,1.974021,2.293445,2.777565,7.045031
293,1781072,0.027966,1.727143,2.094381,2.588266,6.409790
294,1825840,0.022003,1.526323,2.276736,2.261164,6.064223
295,1861696,0.110494,1.956462,2.346841,2.965450,7.268753
296,1892720,0.144866,2.445892,2.053139,3.382477,7.881508
297,1922432,0.118750,2.313758,1.885654,3.690050,7.889462
298,1945104,0.122039,2.281476,2.293779,3.212554,7.787809
299,1962288,0.127576,2.386572,2.287039,2.710855,7.384466
300,1973408,0.093291,2.248557,2.167528,3.354908,7.770993
301,1978496,0.092129,2.520380,2.794140,3.142538,8.457058
302,1980928,0.103765,2.398585,2.224695,2.903314,7.526594
303,1976752,0.025664,2.025686,2.598282,2.715033,7.339001
304,1977168,0.025004,1.909744,2.559787,3.775079,8.244610
305,1976224,0.053465,2.125752,2.175193,2.848593,7.149538
306,1974208,0.061537,2.219791,1.773126,3.274983,7.267900
307,1986400,0.052118,2.652630,2.214620,2.776557,7.643807
308,1978608,0.077223,2.077968,1.750350,3.178558,7.006876
309,1967856,0.057548,2.322976,1.723076,3.063960,7.110012
310,1957648,0.046349,2.092664,1.726229,3.896479,7.715372
311,1958544,0.112029,2.526928,2.322200,3.126627,7.975755
312,1950560,0.126314,2.587435,2.308798,2.806105,7.702338
313,1949648,0.104818,2.512545,2.367656,2.980048,7.860249
314,1950448,0.027103,2.173418,2.496006,2.637918,7.307342
315,1935536,0.025969,2.198456,2.489595,2.823794,7.511845
316,1923216,0.046311,2.237043,2.463947,2.918035,7.619025
317,1930512,0.019859,1.813712,2.699860,2.884132,7.397704
318,1934048,0.024619,2.035540,2.486368,5.059523,9.581431
319,1946816,0.023209,1.844152,2.558784,3.709721,8.112657
320,1962064,0.091682,2.318893,2.414380,2.793677,7.526950
321,1961824,0.023454,1.918039,2.625663,2.798673,7.342375
322,1955264,0.109846,2.850877,2.376951,2.639625,7.867453
323,1955536,0.017477,1.585983,2.547114,2.251029,6.384126
324,1950336,0.104842,2.164596,2.447145,2.769502,7.381243
325,1946720,0.024930,1.968488,2.602679,2.767943,7.339110
326,1943168,0.025631,2.253425,2.163150,2.904362,7.320937
327,1941264,0.021717,2.004598,2.519853,2.857237,7.381688
328,1933600,0.153382,2.317716,2.186545,3.235035,7.739296
329,1922544,0.093014,2.210774,2.079228,2.795383,7.085385
330,1916384,0.112141,2.146015,2.159522,3.008218,7.313755
331,1938176,0.034396,2.090048,2.270454,3.005414,7.365916
332,1949632,0.110367,2.299693,2.247818,2.561003,7.108514
333,1968256,0.023168,2.174748,2.361401,3.101607,7.637756
334,1979664,0.096262,2.288438,2.377352,2.568297,7.234087
335,1990544,0.023410,2.008116,2.584367,2.905254,7.497737
336,1998128,0.023664,2.206724,2.569796,2.636731,7.413251
337,2000432,0.091000,2.013599,2.447535,2.713092,7.174226
338,2002768,0.167239,2.474127,2.571545,3.855869,8.901541
339,2004240,0.019244,1.906898,2.256586,2.802204,6.965688
340,2001744,0.097136,2.222049,2.320756,2.810030,7.352835
341,1998864,0.029485,2.044375,2.595426,2.658645,7.298446
342,1994752,0.022677,2.087264,2.423012,3.135059,7.645335
343,1990080,0.034990,1.868282,2.510063,2.815538,7.193883
344,1979728,0.032229,2.218547,2.500512,2.916769,7.635828
345,1964896,0.032928,2.040861,2.464500,3.199949,7.705310
346,1947712,0.023420,1.652059,2.351882,2.596835,6.600776
347,1932400,0.026142,1.933508,2.319823,3.247404,7.500735
348,1917264,0.025019,1.969785,2.402730,2.838682,7.211197
349,1902288,0.031556,1.712551,2.384154,2.842299,6.939004
350,1905696,0.113651,2.262086,2.333012,5.146735,9.741833
351,1899488,0.093843,2.196332,2.350585,3.196684,7.743601
352,1854608,0.113939,2.436040,2.100062,2.990496,7.526598
353,1819440,0.096927,2.173844,2.217901,4.394416,8.786161
354,1826432,0.032238,1.640476,2.275139,2.730412,6.646027
355,1847904,0.113643,2.460464,2.283140,3.087843,7.831447
356,1855760,0.091435,2.268976,2.250928,3.119696,7.639600
357,1879680,0.104222,1.991474,2.104774,2.552585,6.648833
358,1901168,0.023716,1.805682,2.448583,3.033041,7.287306
359,1902288,0.085624,2.305138,2.408546,5.229397,9.943081
360,1900304,0.111782,2.300680,2.517845,3.102521,7.921046
361,1899088,0.031758,2.137210,2.446334,3.081021,7.664565
362,1916192,0.022707,2.053317,2.175968,2.836997,7.066282
363,1932832,0.091498,2.010415,2.292083,2.618689,6.921187
364,1945136,0.094352,2.275573,2.323687,2.966328,7.565588
365,1954512,0.126886,2.144284,2.228069,2.488119,6.860472
366,1962736,0.086859,2.331202,2.419429,2.692548,7.443179
367,1971904,0.069197,1.652795,2.479960,2.436298,6.569053
368,1981008,0.021768,2.060807,2.484148,3.640693,8.185648
369,1986128,0.029220,2.021554,2.533587,4.243363,8.798504
370,1987536,0.089348,2.067329,2.368902,3.268727,7.704958
371,1992144,0.119858,2.504498,2.302877,4.171855,8.979230
372,1991360,0.024204,1.941249,1.765090,3.539322,7.245661
373,1993808,0.113714,2.363936,2.502815,2.943468,7.810219
374,1993600,0.108599,2.127736,2.377401,2.446887,6.952024
375,1993920,0.023361,2.152199,2.554978,2.924441,7.631618
376,1991744,0.022420,2.086458,2.664208,2.904090,7.654756
377,1984000,0.031986,2.038032,2.556711,2.695880,7.290623
378,1979904,0.023994,2.019408,2.458313,3.148063,7.625784
379,1977536,0.111698,2.371015,2.273463,4.584514,9.228992
380,1973488,0.096816,2.414719,3.019303,3.104866,8.538888
381,1972064,0.135844,2.035586,2.101670,2.909622,7.046878
382,1970608,0.028523,2.318520,1.756959,3.653520,7.728999
383,1971904,0.183730,2.436663,1.824507,3.362752,7.623922
384,1965504,0.120847,2.424077,2.350193,2.943355,7.717625
385,1963136,0.038168,2.235335,1.719795,3.581075,7.536205
386,1963600,0.037898,2.184207,2.117562,2.999829,7.301598
387,1965872,0.098781,2.336399,2.443556,2.969106,7.749061
388,1967616,0.036480,2.467730,1.876461,3.199618,7.543809
389,1971248,0.155605,2.365344,2.534550,4.476376,9.376270
390,1974352,0.117566,1.947417,2.322709,2.824967,7.095093
391,1976352,0.097314,2.012899,2.294746,4.715117,9.022762
392,1978096,0.117834,2.331901,2.371820,3.161535,7.865256
393,1985568,0.020527,2.009626,2.413048,2.952468,7.375142
394,1989712,0.132480,2.624797,1.853109,3.611118,8.089024
395,1989568,0.111381,2.267925,2.123779,3.391231,7.782935
396,1989536,0.111583,2.631176,2.454332,3.137751,8.223259
397,1984304,0.014935,1.889009,2.424522,2.876774,7.190305
398,1978480,0.095979,2.149676,2.326700,2.690666,7.167042
399,1975216,0.084017,2.297169,2.232027,3.148250,7.677446
400,1974944,0.103872,2.382884,2.084875,3.625195,8.092954
401,1973152,0.127745,2.336116,2.378694,4.312228,9.027038
402,1975808,0.064905,1.976744,2.616062,2.743363,7.336169
403,1975072,0.045934,1.717646,2.314194,2.515902,6.547742
404,1977680,0.094138,2.483332,2.539843,3.065431,8.088606
405,1976352,0.141247,2.588469,2.555928,3.308580,8.452977
406,1975616,0.042772,2.260587,2.162570,3.147207,7.570364
407,1970800,0.111041,2.538031,2.335313,2.917641,7.790985
408,1969488,0.022348,2.426397,2.191942,5.173756,9.792095
409,1968544,0.141049,2.491961,2.648339,2.985647,8.125947
410,1967776,0.038053,2.283367,1.787163,4.048260,8.118790
411,1967632,0.109834,2.371496,2.398703,3.604773,8.374972
412,1968880,0.102451,2.245404,2.426856,3.152543,7.824803
413,1967856,0.027426,2.183953,2.489469,3.240226,7.913648
414,1969040,0.097601,2.054184,2.387954,2.887247,7.329385
415,1967472,0.094149,2.215691,2.577418,3.459614,8.252723
416,1965120,0.099705,2.433837,2.653817,2.803182,7.890836
417,1961952,0.104940,2.332549,2.446559,3.078218,7.857326
418,1962576,0.091666,2.272013,2.445956,3.301118,8.019087
419,1964192,0.120106,2.212109,2.547302,2.996161,7.755572
420,1967472,0.092705,2.389695,2.467151,2.916425,7.773271
421,1971504,0.143355,2.253564,2.420197,2.659371,7.333132
422,1973776,0.128871,2.517997,2.653196,2.781613,7.952806
423,1977584,0.031890,1.984019,2.513275,2.943036,7.440330
424,1978112,0.111732,2.316964,2.262959,3.264544,7.844467
425,1979488,0.055598,2.335443,1.768975,4.786828,8.891246
426,1977936,0.100212,2.306921,1.815917,3.670385,7.793223
427,1973168,0.168606,2.526287,2.249228,2.928422,7.703937
428,1973616,0.035746,2.487113,2.257032,3.194154,7.938299
429,1969104,0.039068,2.462456,2.198480,3.506486,8.167422
430,1969792,0.130445,2.440864,2.202154,2.788996,7.432014
431,1968752,0.034105,1.966475,2.158090,2.779231,6.903796
432,1967136,0.034410,2.103269,1.728964,3.457616,7.289849
433,1966336,0.044729,2.229279,1.880756,3.144881,7.254916
434,1971152,0.032926,1.885170,1.816172,2.963532,6.664874
435,1971664,0.054227,1.959923,2.059265,2.931849,6.951037
436,1965584,0.159710,2.444040,1.728104,3.384667,7.556811
437,1959488,0.111848,2.525441,2.265258,2.605964,7.396663
438,1942960,0.111531,2.327044,2.302730,3.026867,7.656641
439,1918784,0.156162,2.345801,1.896621,3.544910,7.787332
440,1892576,0.124152,2.317749,2.368267,3.041835,7.727851
441,1864800,0.123501,2.346385,2.193805,3.053834,7.594024
442,1841136,0.099749,1.874659,2.106321,3.036249,7.017229
443,1836720,0.052572,1.796214,2.291444,3.699078,7.786736
444,1836288,0.023490,1.945714,2.093261,2.931195,6.970170
445,1820016,0.085058,2.124946,2.056483,2.639262,6.820691
446,1810336,0.107264,2.008926,2.350134,3.020787,7.379847
447,1794320,0.117741,2.018520,2.329912,2.843938,7.192370
