frame_id,bytes,schedule_lag_ms,read_ms,hash_ms,commit_ms,acquisition_ms
55,1939808,0.027061,0.845105,1.911092,6.009735,8.765932
56,1941552,0.029724,0.740459,2.159050,4.804817,7.704326
57,1946304,0.023709,0.722593,2.181138,4.665750,7.569481
58,1949504,0.109280,0.718743,2.319436,3.391632,6.429811
59,1952144,0.017995,0.512458,2.296222,3.031046,5.839726
60,1956048,0.020397,0.617310,2.898046,3.017498,6.532854
61,1955760,0.093070,0.747607,2.355540,3.381349,6.484496
62,1957472,0.171353,0.746557,2.475544,4.239440,7.461541
63,1955760,0.047238,0.750881,2.539532,3.579624,6.870037
64,1955520,0.018653,0.700301,2.044054,3.262058,6.006413
65,1954928,0.018724,0.721054,2.642616,6.330141,9.693811
66,1954048,0.030804,0.710973,2.672704,3.895067,7.278744
67,1953664,0.080890,0.522733,2.349107,3.392577,6.264417
68,1952576,0.020295,0.714817,2.171438,2.774127,5.660382
69,1951120,0.118176,0.713352,2.953576,6.015630,9.682558
70,1949344,0.022143,0.699290,2.266700,3.329646,6.295636
71,1948960,0.017515,0.706179,2.419515,2.967262,6.092956
72,1948432,0.016814,0.681485,2.492823,3.481325,6.655633
73,1950592,0.019770,1.133973,2.886157,3.193062,7.213192
74,1952816,0.039475,0.786725,2.174091,4.100399,7.061215
75,1953488,0.024540,0.739731,2.615071,5.671999,9.026801
76,1949696,0.016678,0.682580,2.127260,3.550708,6.360548
77,1945600,0.114666,0.803343,2.081504,2.964295,5.849142
78,1942848,0.025103,0.722795,2.349616,3.084301,6.156712
79,1942272,0.018846,0.549681,2.706267,3.178119,6.434067
80,1947408,0.020745,0.529235,2.285955,2.620212,5.435402
81,1955120,0.022114,0.672242,2.537109,3.645588,6.854939
82,1955792,0.149559,0.715577,2.172868,2.623541,5.511986
83,1950272,0.021480,0.619907,2.437512,3.302829,6.360248
84,1949536,0.025620,0.689957,2.356773,3.206920,6.253650
85,1960896,0.023652,0.619280,2.651652,3.440015,6.710947
86,1971648,0.152553,0.754585,3.076257,3.398337,7.229179
87,1977888,0.029866,0.776510,2.778377,3.655229,7.210116
88,1977216,0.035673,0.770613,2.734950,3.610689,7.116252
89,1969840,0.125146,0.676344,2.322242,3.421257,6.419843
90,1959328,0.105184,0.794502,2.399080,4.578513,7.772095
91,1961600,0.027158,0.767112,2.299223,2.965144,6.031479
92,1967408,0.022726,0.663889,2.412889,3.748816,6.825594
93,1974320,0.090119,0.641184,2.228873,3.657048,6.527105
94,1978448,0.108417,0.544666,2.344915,2.677184,5.566765
95,1985744,0.024378,0.805457,2.140451,3.106115,6.052023
96,1992048,0.197141,1.507030,1.888228,5.695620,9.090878
97,1995264,0.100865,1.624692,2.128212,4.866879,8.619783
98,1993232,0.121220,0.627624,2.173936,4.399869,7.201429
99,1994624,0.144572,1.828804,2.119973,4.946454,8.895231
100,1991664,0.100341,1.621627,1.736005,4.863405,8.221037
101,1994416,0.106391,1.776698,1.881534,4.710951,8.369183
102,1991984,0.097417,1.564490,2.112939,4.404923,8.082352
103,1996848,0.092298,1.689318,2.468632,3.804475,7.962425
104,1997536,0.154575,1.586004,2.084684,4.327899,7.998587
105,1995328,0.024606,1.577922,2.170034,4.478421,8.226377
106,1997472,0.017834,1.553163,2.477543,6.226126,10.256832
107,1999248,0.020090,1.563934,2.090290,4.893000,8.547224
108,2002128,0.119332,0.794844,2.192644,4.523109,7.510597
109,2005024,0.027531,1.568826,2.207012,4.728527,8.504365
110,2004768,0.028045,0.726406,2.127172,4.603362,7.456940
111,2008128,0.024122,1.860254,2.206742,4.560473,8.627469
112,2009904,0.129667,0.804636,2.246623,4.062448,7.113707
113,2014944,0.029064,1.634654,2.215030,4.367754,8.217438
114,2014784,0.094240,0.750265,2.107990,4.084455,6.942710
115,2014032,0.030424,1.588551,2.165474,4.438336,8.192361
116,2016000,0.171725,1.579269,2.219693,4.489715,8.288677
117,2018400,0.149668,0.711530,2.107234,4.511260,7.330024
118,2016848,0.142002,1.885951,1.759930,4.413614,8.059495
119,2014896,0.029081,1.579620,2.328102,4.269635,8.177357
120,2016688,0.109510,2.015865,2.107713,4.335623,8.459201
121,2017664,0.036591,1.861853,2.157743,4.685259,8.704855
122,2015136,0.029193,1.654385,2.563290,3.905373,8.123048
123,2012368,0.028313,1.617995,2.097625,4.429310,8.144930
124,2006656,0.022612,1.585690,2.171817,4.422474,8.179981
125,2002960,0.019864,1.615426,2.370371,5.552926,9.538723
126,2001904,0.024359,1.578095,2.211748,4.398405,8.188248
127,2002432,0.147886,1.445002,1.822301,3.687129,6.954432
128,1993376,0.019187,1.501447,2.242191,4.286573,8.030211
129,1983168,0.097044,1.621961,2.214294,4.223371,8.059626
130,1965232,0.109500,1.631534,2.049512,4.061558,7.742604
131,1954656,0.045722,1.599860,2.203252,4.210449,8.013561
132,1950656,0.025552,1.690421,2.316973,3.959055,7.966449
133,1938944,0.018187,1.541471,2.021561,3.910817,7.473849
134,1945952,0.039987,0.701245,2.121384,3.518200,6.340829
135,1952768,0.097953,0.704812,2.430042,3.367592,6.502446
136,1966032,0.074485,0.696427,2.055295,3.449865,6.201587
137,1969824,0.033894,0.789606,2.159917,3.195594,6.145117
138,1973216,0.118410,0.713202,2.111136,3.458051,6.282389
139,1977312,0.126489,0.801947,1.737798,3.690865,6.230610
140,1983440,0.041156,0.817474,1.909871,4.510681,7.238026
141,1982624,0.229895,0.773334,2.109990,3.314636,6.197960
142,1983328,0.102255,0.732443,2.434511,5.007207,8.174161
143,1983648,0.102910,0.723407,1.803653,3.329678,5.856738
144,1978352,0.028842,0.718138,2.325030,4.470138,7.513306
145,1974976,0.127675,0.743508,2.308597,3.420327,6.472432
146,1976848,0.042724,0.713763,2.171186,3.606014,6.490963
147,1970832,0.170104,0.723452,2.346893,3.270947,6.341292
148,1953168,0.022252,0.922250,2.281566,3.229591,6.433407
149,1949408,0.142837,0.772084,2.033221,3.396181,6.201486
150,1954896,0.116463,0.722065,2.062152,3.508512,6.292729
151,1948736,0.025738,0.690363,2.106184,3.359624,6.156171
152,1943136,0.092538,0.736721,2.032368,3.406247,6.175336
153,1940160,0.031580,0.734536,2.430882,3.532676,6.698094
154,1938320,0.094196,0.488057,2.259488,4.800189,7.547734
155,1924608,0.044463,0.729715,2.016033,3.456491,6.202239
156,1929008,0.028801,0.816455,1.692433,3.499166,6.008054
157,1923808,0.020886,0.783183,2.247644,3.350611,6.381438
158,1920208,0.027972,0.791112,2.302229,3.086707,6.180048
159,1913648,0.163976,0.794763,1.684992,3.542597,6.022352
160,1914704,0.046066,0.747716,1.881251,3.541265,6.170232
161,1901536,0.030829,0.709911,2.119433,4.431934,7.261278
162,1904224,0.128377,0.778530,1.905713,3.374983,6.059226
163,1911552,0.056232,0.893703,2.300604,3.405754,6.600061
164,1913184,0.125972,0.834884,2.165883,3.516528,6.517295
165,1916608,0.018591,0.706174,2.107327,4.134042,6.947543
166,1899168,0.027509,0.793891,1.804343,3.662529,6.260763
167,1873120,0.119907,0.743136,1.870098,3.220743,5.833977
168,1867136,0.042911,0.704166,2.287187,3.335150,6.326503
169,1865552,0.166841,0.516498,2.379028,2.795304,5.690830
170,1859616,0.031912,0.688373,1.951680,4.429273,7.069326
171,1862096,0.027566,0.676087,2.154231,3.772369,6.602687
172,1866576,0.026939,0.713194,1.950208,3.468587,6.131989
173,1881376,0.137916,0.724655,1.852858,3.742605,6.320118
174,1903584,0.022990,0.524171,2.093879,5.142982,7.761032
175,1920544,0.096072,0.703427,2.010169,3.432245,6.145841
176,1940928,0.024486,0.793115,2.079861,4.576280,7.449256
177,1947632,0.122269,0.770960,2.150831,3.920326,6.842117
178,1955648,0.058631,0.792523,2.188070,5.303852,8.284445
179,1963808,0.133242,1.017505,2.050835,3.251494,6.319834
180,1967168,0.050714,0.775470,1.771253,3.431326,5.978049
181,1975824,0.048721,0.814024,2.364859,3.400371,6.579254
182,1973600,0.051285,0.880656,1.734735,4.108820,6.724211
183,1974080,0.056213,0.813319,1.908619,4.400819,7.122757
184,1980448,0.109046,0.839902,2.062308,4.505282,7.407492
185,1981568,0.058606,0.862040,1.734578,4.551171,7.147789
186,1981344,0.049972,0.817586,1.742554,3.996380,6.556520
187,1979408,0.072351,0.826139,2.170314,3.506565,6.503018
188,1975072,0.118625,0.822523,1.734762,5.151855,7.709140
189,1970976,0.159853,0.788314,2.172927,3.137177,6.098418
190,1958016,0.021817,0.718808,2.074645,3.214067,6.007520
191,1953104,0.025776,0.714295,2.159033,3.883386,6.756714
192,1957712,0.091809,0.767551,2.183408,3.939227,6.890186
193,1968544,0.027064,0.749068,2.056913,3.028181,5.834162
194,1976240,0.030482,0.744235,2.067914,5.596542,8.408691
195,1988688,0.107283,0.737629,2.078972,4.238148,7.054749
196,1994512,0.034573,0.795909,2.264507,5.772334,8.832750
197,2000480,0.110992,0.835231,1.975346,3.813742,6.624319
198,2003504,0.028854,0.746909,2.202647,3.537581,6.487137
199,2005648,0.022243,0.703043,2.093189,3.980598,6.776830
200,2008416,0.169214,0.741822,2.313434,7.529074,10.584330
201,2012976,0.066931,1.800921,2.307978,4.931888,9.040787
202,2007184,0.037237,1.894310,2.126260,4.910149,8.930719
203,2008864,0.019648,1.618046,2.313622,4.303423,8.235091
204,2007600,0.095458,1.646416,2.249063,4.717900,8.613379
205,2008688,0.113655,1.812231,2.202170,4.337535,8.351936
206,2009136,0.008343,1.499857,2.166959,4.283752,7.950568
207,2008128,0.129636,1.716900,2.224394,4.770426,8.711720
208,2008512,0.118083,1.609605,2.096540,4.607737,8.313882
209,2010624,0.036270,1.831518,2.280817,4.307727,8.420062
210,2012096,0.086351,1.949846,2.175347,4.004292,8.129485
211,2014848,0.097485,1.682892,1.763102,4.389237,7.835231
212,2011888,0.021184,1.615718,2.247080,5.050511,8.913309
213,2015216,0.089256,1.921709,3.120649,4.329896,9.372254
214,2011664,0.114805,1.846970,1.761906,6.504956,10.113832
215,2010928,0.081216,1.907336,2.242846,5.210574,9.360756
216,2007072,0.103767,1.749991,2.417462,4.909361,9.076814
217,2007600,0.166756,1.861884,1.753269,5.350584,8.965737
218,2005920,0.033409,1.905756,2.310502,4.698976,8.915234
219,2000880,0.137608,1.602409,2.206930,5.437741,9.247080
220,2000624,0.119109,1.627331,2.192004,4.312644,8.131979
221,1996800,0.088320,1.974903,2.000577,4.313396,8.288876
222,1996256,0.122693,1.840821,2.423296,4.083965,8.348082
223,1990240,0.020174,1.600233,2.213472,4.567524,8.381229
224,1984736,0.033760,1.693872,1.804570,4.611536,8.109978
225,1979744,0.028292,1.587159,2.199636,4.114757,7.901552
226,1966256,0.024776,1.783584,2.316366,4.606449,8.706399
227,1942144,0.121311,1.530736,2.023946,4.133626,7.688308
228,1920816,0.108004,0.773689,2.187902,5.458328,8.419919
229,1904288,0.037116,0.740457,2.222942,4.012323,6.975722
230,1897744,0.109074,0.755459,1.965482,3.153385,5.874326
231,1890992,0.023096,0.715667,2.256982,3.167272,6.139921
232,1878336,0.033658,1.357872,2.713223,2.821917,6.893012
233,1876064,0.094538,0.690336,1.960444,3.800172,6.450952
234,1896688,0.026543,0.828250,1.805724,3.595737,6.229711
235,1923040,0.035922,0.776260,1.884780,3.325790,5.986830
236,1942416,0.174300,0.788460,1.707927,4.504604,7.000991
237,1958512,0.041346,0.827453,2.132674,3.438610,6.398737
238,1969536,0.019165,0.747442,1.988937,4.722822,7.459201
239,1981280,0.095364,0.708159,2.276872,3.843097,6.828128
240,1986784,0.111067,0.756628,1.813344,4.031427,6.601399
241,1990128,0.132788,0.751681,2.395311,3.180602,6.327594
242,1997472,0.028570,0.775602,2.365340,3.580710,6.721652
243,1998208,0.043420,0.887674,1.751136,4.140316,6.779126
244,1998192,0.023405,0.626187,1.891757,3.848673,6.366617
245,1999664,0.022296,0.752215,2.418598,3.706992,6.877805
246,1993552,0.136581,0.717720,2.086745,3.866110,6.670575
247,1989232,0.024398,0.707575,2.110311,5.073977,7.891863
248,1989664,0.127924,0.788472,1.750596,3.870811,6.409879
249,1989296,0.096795,0.773538,2.233169,3.614308,6.621015
250,1989088,0.086026,0.747750,2.578728,3.877264,7.203742
251,1988896,0.024640,0.510057,2.058141,3.871954,6.440152
252,1989264,0.091855,0.902885,1.739601,3.542760,6.185246
253,1991584,0.140011,0.528368,1.806175,3.973566,6.308109
254,1990688,0.034896,0.842873,2.159126,4.346027,7.348026
255,1991632,0.155104,0.810508,2.254715,4.520250,7.585473
256,1991792,0.026275,0.750923,2.239902,3.725198,6.716023
257,1990112,0.094308,0.749603,2.293485,4.378270,7.421358
258,1989232,0.137550,0.746787,2.079318,3.806282,6.632387
259,1993248,0.021026,0.747053,2.234802,3.297539,6.279394
260,1997584,0.028014,0.750230,2.095326,4.229030,7.074586
261,2001632,0.117277,0.744119,2.092358,4.917631,7.754108
262,2003184,0.022405,0.732000,2.141915,3.091814,5.965729
263,2003440,0.112032,0.809396,2.238988,4.354466,7.402850
264,2002384,0.039942,0.904009,1.993268,4.013913,6.911190
265,2001424,0.044556,0.814118,1.937301,4.022442,6.773861
266,2001648,0.167101,0.718534,2.123081,3.938860,6.780475
267,2001488,0.035687,0.815034,2.218429,3.248399,6.281862
268,2000704,0.087033,0.753320,2.178942,4.186936,7.119198
269,2005600,0.021150,1.236507,2.095181,4.220996,7.552684
270,2004976,0.085597,0.745315,2.407865,3.497525,6.650705
271,2004432,0.090677,0.789837,2.173448,3.281599,6.244884
272,2007728,0.024643,0.744003,2.383790,6.605900,9.733693
273,2006112,0.024140,0.507827,2.183255,4.843302,7.534384
274,2004240,0.141174,0.758416,2.103925,3.739736,6.602077
275,2003360,0.097662,0.751077,2.172385,3.348884,6.272346
276,1999664,0.022636,0.759420,2.654929,3.433419,6.847768
277,1999552,0.023171,0.745142,2.126421,4.963539,7.835102
278,2000912,0.021578,0.748977,2.356961,3.424759,6.530697
279,2003008,0.143401,0.784753,1.756718,4.151221,6.692692
280,2003712,0.102880,0.786523,2.727688,3.648791,7.163002
281,2003616,0.122656,0.823691,1.760330,4.726416,7.310437
282,2003712,0.146965,0.868615,1.883016,4.515477,7.267108
283,2004976,0.027419,0.760819,2.069227,6.133161,8.963207
284,2005504,0.125643,0.776257,1.763610,4.183105,6.722972
285,2003376,0.039121,0.809384,2.182718,4.414643,7.406745
286,2002368,0.140415,0.812753,2.159527,4.206464,7.178744
287,2005872,0.040403,0.793197,2.168854,3.515533,6.477584
288,2007184,0.020043,0.738491,2.261174,3.780975,6.780640
289,2009072,0.013989,0.572002,2.437654,3.263453,6.273109
290,2008880,0.099838,0.777237,1.830309,3.806118,6.413664
291,2009856,0.018060,0.753363,2.210612,3.850017,6.813992
292,2011440,0.016463,0.747875,2.191850,4.199770,7.139495
293,2011504,0.031941,1.610137,2.098750,4.446615,8.155502
294,2012048,0.031340,1.758463,2.246311,5.636242,9.641016
295,2013792,0.135608,2.014296,2.144889,4.779536,8.938721
296,2014160,0.018280,1.612102,2.571903,4.217387,8.401392
297,2011152,0.022618,1.668043,1.829533,4.861082,8.358658
298,2006928,0.024080,1.577340,2.095064,6.326943,9.999347
299,2006192,0.100665,1.850643,2.184415,4.458704,8.493762
300,2008304,0.032382,1.695055,2.207801,5.478647,9.381503
301,2002224,0.017550,1.609812,2.340178,4.670636,8.620626
302,2001120,0.024408,1.761607,2.224205,4.523654,8.509466
303,2003120,0.102489,1.884032,1.748138,5.442862,9.075032
304,2001280,0.054217,1.762872,1.753947,5.336051,8.852870
305,2002048,0.071723,1.913811,2.328093,4.132395,8.374299
306,2007152,0.021809,1.829065,2.093111,4.099425,8.021601
307,2007728,0.151884,1.833839,2.115508,5.364234,9.313581
308,2002992,0.128360,1.691502,2.491007,4.651776,8.834285
309,1996128,0.051737,1.781590,1.748128,5.250627,8.780345
310,1989600,0.029848,1.794690,2.125414,4.437605,8.357709
311,1981440,0.031152,1.780989,2.225875,6.480063,10.486927
312,1976352,0.107985,1.604002,2.074234,4.943141,8.621377
313,1967392,0.032352,1.824175,2.189242,4.405372,8.418789
314,1963792,0.122748,1.871193,2.271243,4.160146,8.302582
315,1968016,0.155376,1.868545,2.407350,4.131622,8.407517
316,1961216,0.141639,1.785177,1.718341,5.640703,9.144221
317,1956272,0.092641,1.738994,2.142397,5.386005,9.267396
318,1952048,0.059838,1.582758,2.255211,4.625224,8.463193
319,1959152,0.018140,0.739627,2.048736,4.036896,6.825259
320,1962928,0.023192,0.743034,2.139828,3.220578,6.103440
321,1960576,0.020471,0.738326,2.712913,4.143275,7.594514
322,1964032,0.115691,0.750484,2.084933,3.060449,5.895866
323,1973056,0.025329,0.776446,2.200981,3.947739,6.925166
324,1972960,0.115468,0.771258,2.291614,3.599701,6.662573
325,1975792,0.019809,0.790218,2.200036,3.406385,6.396639
326,1988240,0.031787,0.800825,2.066960,3.410534,6.278319
327,1998976,0.026599,0.848883,2.376258,3.515893,6.741034
328,2004512,0.124349,0.830108,2.098961,4.625719,7.554788
329,2007824,0.075910,0.865443,1.765873,4.063710,6.695026
330,2011152,0.127096,0.980893,2.629705,3.519852,7.130450
331,2014416,0.091689,0.814201,2.107200,3.814717,6.736118
332,2018448,0.093548,0.809424,2.113732,4.229550,7.152706
333,2017520,0.158336,0.836790,2.154488,3.902583,6.893861
334,2018608,0.144227,0.971451,1.848132,4.510430,7.330013
335,2013296,0.025325,0.894043,1.865722,4.614414,7.374179
336,2019488,0.026642,0.898562,1.841534,4.262560,7.002656
337,2022544,0.129696,1.149022,2.748135,3.260792,7.157949
338,2021056,0.018110,1.532526,1.856839,5.373100,8.762465
339,2020048,0.022139,1.616382,2.679633,4.321483,8.617498
340,2021952,0.016736,1.580842,1.961728,3.700641,7.243211
341,2020576,0.026437,1.832146,1.775101,5.677267,9.284514
342,2020752,0.080447,1.810460,1.773339,5.107999,8.691798
343,2019840,0.019189,1.650149,2.926394,3.945705,8.522248
344,2016816,0.124684,1.803758,1.766073,6.549858,10.119689
345,2016640,0.034920,1.798553,1.789460,4.971852,8.559865
346,2014048,0.023796,1.646261,1.804674,4.719212,8.170147
347,2010736,0.021331,2.514837,1.757954,4.463524,8.736315
348,2007280,0.070228,2.676902,1.889162,5.172916,9.738980
349,2002144,0.020246,1.666655,2.616548,4.327641,8.610844
350,2000736,0.026065,1.652763,2.198656,4.378405,8.229824
351,1997904,0.038943,1.821178,1.748323,5.407919,8.977420
352,1987152,0.051001,1.777779,1.746492,11.247183,14.771454
353,1979008,0.026713,1.837116,1.734337,5.388849,8.960302
354,1981104,0.034198,1.838167,2.070637,4.752123,8.660927
355,1984192,0.121341,1.645494,2.270419,4.946933,8.862846
356,1978864,0.115459,1.892836,1.726025,5.232783,8.851644
357,1978832,0.026623,1.699860,1.822189,4.680306,8.202355
358,1984576,0.077006,1.781309,1.849253,4.505778,8.136340
359,1981936,0.052640,1.579138,2.192514,5.521588,9.293240
360,1985184,0.024770,1.532288,1.888384,3.974204,7.394876
361,1990976,0.018287,1.553918,2.134577,5.729906,9.418401
362,1993088,0.030812,1.582771,2.557119,6.253466,10.393356
363,1997216,0.028185,1.713426,2.080666,4.372800,8.166892
364,1996736,0.179298,1.856527,1.965907,4.291879,8.114313
365,2005248,0.174745,1.833068,2.315327,4.975216,9.123611
366,2001200,0.026993,1.897855,2.459101,3.759300,8.116256
367,1988704,0.029679,1.668871,2.176324,4.672704,8.517899
368,1989312,0.170673,2.070919,2.283352,4.996617,9.350888
369,1991072,0.139569,1.641826,2.085727,4.342543,8.070096
370,1995280,0.026293,1.639459,2.718663,5.391413,9.749535
371,1998496,0.126071,1.813033,1.750132,5.557137,9.120302
372,2006688,0.130821,1.852248,2.223614,5.533457,9.609319
373,2010464,0.108769,2.023779,2.065258,4.950974,9.040011
374,2013760,0.031162,1.535034,1.909828,4.208562,7.653424
375,2015136,0.125491,1.621061,2.215155,4.779871,8.616087
376,2017520,0.022363,1.692410,2.268452,4.660573,8.621435
377,2020992,0.160351,1.910659,2.295387,4.335792,8.541838
378,2023600,0.164560,1.503661,2.371067,5.648214,9.522942
379,2025152,0.037382,0.827628,1.775936,5.641867,8.245431
380,2025152,0.029958,1.892194,2.632053,4.115704,8.639951
381,2025344,0.113580,1.983211,2.200132,4.812776,8.996119
382,2025776,0.020044,1.743286,2.113286,5.771797,9.628369
383,2026128,0.112582,1.730973,1.771828,4.700277,8.203078
384,2026032,0.035448,1.560616,1.844528,5.291835,8.696979
385,2024800,0.039711,1.777624,2.117453,4.254416,8.149493
386,2027824,0.018981,2.077826,3.504388,6.178188,11.760402
387,2026512,0.157154,0.641759,2.639544,3.847661,7.128964
388,2027488,0.015902,1.285317,1.853784,3.127366,6.266467
389,2026272,0.129841,1.764431,1.853491,5.508421,9.126343
390,2026784,0.030590,1.937128,2.067710,4.775325,8.780163
391,2024784,0.092904,1.678027,2.218176,6.067817,9.964020
392,2023392,0.128827,1.919662,1.833188,4.327142,8.079992
393,2028000,0.019310,1.568797,2.152369,5.465090,9.186256
394,2031632,0.029643,1.775079,2.483205,4.540802,8.799086
395,2030464,0.088022,0.765469,2.167307,4.529832,7.462608
396,2030096,0.018862,1.780326,2.362713,4.899566,9.042605
397,2025088,0.096607,1.617357,2.205974,4.379840,8.203171
398,2018896,0.139462,1.792805,1.765943,4.500347,8.059095
399,2016192,0.024193,1.851825,1.760043,5.378173,8.990041
400,2020560,0.041678,2.168215,2.159670,5.474399,9.802284
401,2016416,0.099140,1.904093,1.758507,5.105230,8.767830
402,2011728,0.032042,2.129526,2.630751,4.699725,9.460002
403,2005376,0.115992,1.982655,2.335276,4.956133,9.274064
404,1999648,0.023356,1.670205,2.167792,4.705511,8.543508
405,2000048,0.041609,1.610252,2.237442,4.722219,8.569913
406,2000400,0.093429,1.591675,2.212086,4.369046,8.172807
407,2000288,0.090944,1.639696,2.321455,4.845192,8.806343
408,2001728,0.023106,1.540626,2.450788,12.549925,16.541339
409,2002960,0.123171,1.848246,2.154878,5.424239,9.427363
410,2003040,0.119495,1.684136,2.204384,8.637376,12.525896
411,2005008,0.140324,1.606754,2.090011,4.369468,8.066233
412,2007248,0.031842,1.843258,2.245462,4.665182,8.753902
413,2008496,0.114682,1.701081,2.352761,4.531635,8.585477
414,2008528,0.130468,1.914419,2.129946,4.979770,9.024135
415,2010656,0.028135,1.634534,2.356230,4.603975,8.594739
416,2012144,0.032669,1.684685,2.393030,4.816969,8.894684
417,2009360,0.026976,1.635688,2.103980,5.099711,8.839379
418,2009152,0.115745,1.979222,1.964307,4.373074,8.316603
419,2008368,0.178477,1.576462,2.431828,4.992931,9.001221
420,2009936,0.014156,1.480430,2.174927,4.528114,8.183471
421,2008768,0.040384,2.524920,2.174204,5.945605,10.644729
422,2010464,0.125163,1.856716,1.749251,5.697117,9.303084
423,2014624,0.373209,1.854952,2.403822,4.874936,9.133710
424,2015584,0.374148,2.017222,2.590774,6.462152,11.070148
425,2015680,0.056332,1.835079,2.845651,4.432855,9.113585
426,2016656,0.136889,2.034069,2.715822,5.079896,9.829787
427,2016128,0.354872,1.802936,2.714779,4.654161,9.171876
428,2016896,0.131853,2.137287,2.818884,4.716801,9.672972
429,2016672,0.040920,1.642967,1.825018,3.952129,7.420114
430,2018976,0.175215,1.654634,2.138172,4.309042,8.101848
431,2020128,0.278720,1.888947,2.563306,4.766405,9.218658
432,2019968,0.115261,1.590647,2.372255,4.288588,8.251490
433,2022000,0.116220,1.847210,2.697744,4.830690,9.375644
434,2022128,0.147935,1.657928,2.454238,4.691734,8.803900
435,2019632,0.358779,1.715860,2.705757,4.643173,9.064790
436,2021008,0.084047,1.775856,1.897586,4.413785,8.087227
437,2019216,0.044669,2.039305,2.766144,5.005468,9.810917
438,2017600,0.133811,2.003083,2.058780,4.562101,8.623964
439,2014576,0.025580,1.785471,2.102923,4.049159,7.937553
440,2013488,0.028106,1.745275,2.039442,4.837616,8.622333
441,2010400,0.103107,1.941433,2.141745,5.191382,9.274560
442,2009456,0.026158,1.663071,2.092466,4.579021,8.334558
443,2011248,0.016976,1.251870,1.865219,4.566871,7.683960
444,2008512,0.139023,1.336469,1.817382,5.659710,8.813561
445,2002416,0.033395,2.029353,2.095782,5.587500,9.712635
446,1995984,0.144089,1.939659,1.987850,4.658507,8.586016
447,1993824,0.106062,1.733739,1.858589,4.726455,8.318783
