frame_id,bytes,schedule_lag_ms,read_ms,hash_ms,commit_ms,acquisition_ms
61,1955760,0.015229,0.480797,2.049969,4.194993,6.725759
62,1957472,0.017385,0.549908,2.402208,15.725065,18.677181
63,1955760,0.025098,0.817061,2.566572,4.397028,7.780661
64,1955520,0.019725,0.750722,2.410980,3.585736,6.747438
65,1954928,0.036034,0.791603,2.437330,13.554452,16.783385
66,1954048,0.021663,0.578922,2.463996,3.869635,6.912553
67,1953664,0.138641,0.900489,2.804295,4.118734,7.823518
68,1952576,0.081500,0.592517,2.653444,12.978915,16.224876
69,1951120,0.279774,0.780604,2.513198,6.024678,9.318480
70,1949344,0.098774,0.938477,2.653884,4.109970,7.702331
71,1948960,0.381111,0.864112,2.780880,14.323845,17.968837
72,1948432,0.364853,0.918809,2.796429,4.531078,8.246316
73,1950592,0.369809,0.902772,2.838519,3.957627,7.698918
74,1952816,0.032716,0.734329,2.330865,13.713545,16.778739
75,1953488,0.273658,0.787641,2.536759,4.654051,7.978451
76,1949696,0.285615,0.791182,2.515525,3.946264,7.252971
77,1945600,0.030840,0.855864,2.653740,14.820161,18.329765
78,1942848,0.281492,0.846582,2.724589,4.264400,7.835571
79,1942272,0.266219,0.874260,2.291055,6.356648,9.521963
80,1947408,0.361142,0.951758,2.899887,13.227360,17.079005
81,1955120,0.087727,0.676181,2.193208,4.076696,6.946085
82,1955792,0.023611,0.729386,2.603365,3.845187,7.177938
83,1950272,0.366561,0.781795,2.634384,14.121498,17.537677
84,1949536,0.279639,0.934738,3.087090,4.462883,8.484711
85,1960896,0.220344,0.984039,3.244488,5.873859,10.102386
86,1971648,0.034385,0.847757,2.116854,13.643779,16.608390
87,1977888,0.239772,0.915937,1.763642,5.470812,8.150391
88,1977216,0.138007,1.025508,2.232695,4.653569,7.911772
89,1969840,0.267953,0.783986,2.197988,13.313827,16.295801
90,1959328,0.040928,0.504015,4.279449,4.054524,8.837988
91,1961600,0.091517,0.788922,5.062572,5.613372,11.464866
92,1967408,0.438860,0.817201,2.697940,14.204356,17.719497
93,1974320,0.086384,0.759111,4.492398,4.924026,10.175535
94,1978448,0.260111,0.766717,2.408659,4.698351,7.873727
95,1985744,0.088745,0.863340,3.383058,14.084455,18.330853
96,1992048,0.023921,1.825936,2.599813,5.742503,10.168252
97,1995264,0.275737,1.781632,2.312580,5.744954,9.839166
98,1993232,0.244861,2.438604,2.620972,15.518154,20.577730
99,1994624,0.138280,2.141300,2.203476,5.930089,10.274865
